"AHA_ID","Medicare_Provider_ID","Hospital_Name","System_member","System_ID","System_Name","Admissions_2011","HMA_Member","HMA_System_Name","HCAHPS.Answer.Percent.2011"
"6810290",270032,"Northern Montana Hospital",NA,NA,NA,1865,NA,NA,60
"6810330",270003,"St. Peter's Hospital",NA,NA,NA,5377,NA,NA,68
"6810390",271320,"St. John's Lutheran Hospital",NA,NA,NA,852,NA,NA,65
"6810410",271347,"Holy Rosary Healthcare","Y","5995095","Sisters of Charity of Leavenworth Health System",1719,"Y","SCL Health",65
"6810415",270023,"Community Medical Center",NA,NA,NA,5463,NA,NA,70
"6810430",270014,"St. Patrick Hospital","Y","5990344","Providence Health & Services",7908,"Y","Providence St. Joseph Health",72
"6810445",271323,"Clark Fork Valley Hospital",NA,NA,NA,362,NA,NA,72
"6810460",271343,"St. Joseph Hospital","Y","5990344","Providence Health & Services",584,"Y","Providence St. Joseph Health",83
"6810465",271300,"Poplar Community Hospital",NA,NA,NA,150,NA,NA,58
"6810485",271346,"Roundup Memorial Healthcare",NA,NA,NA,92,NA,NA,78
"6810510",271344,"Sidney Health Center",NA,NA,NA,1068,NA,NA,63
"6810550",271336,"North Valley Hospital","Y","5990002","QHR",1531,NA,NA,76
"6810560",271341,"Trinity Hospital",NA,NA,NA,383,NA,NA,69
"6820003",131323,"St. Luke's Wood River Medical Center","Y","5990356","St. Luke's Health System",1311,NA,NA,75
"6820005",130028,"Portneuf Medical Center","Y","5990394","LHP Hospital Group",8188,NA,NA,66
"6820006",130065,"Mountain View Hospital",NA,NA,NA,2252,NA,NA,73
"6820007",130066,"Northwest Specialty Hospital","Y","5990261","National Surgical Hospitals",799,NA,NA,79
"6820008",130063,"Treasure Valley Hospital",NA,NA,NA,314,NA,NA,80
"6820015",131325,"Bingham Memorial Hospital",NA,NA,NA,2038,NA,NA,68
"6820017",130067,"Mountain River Birthing and Surgery Center",NA,NA,NA,127,NA,NA,85
"6820040",130007,"Saint Alphonsus Regional Medical Center","Y","5990219","Trinity Health",17385,"N","Trinity Health",66
"6820050",130006,"St. Luke's Regional Medical Center","Y","5990356","St. Luke's Health System",30640,NA,NA,71
"6820075",131326,"Cassia Regional Medical Center","Y","5991815","Intermountain Healthcare, Inc",1727,"Y","Intermountain Healthcare",73
"6820085",130014,"West Valley Medical Center","Y","5990048","HCA",4317,"Y","HCA Healthcare",69
"6820111",130049,"Kootenai Medical Center",NA,NA,NA,13408,NA,NA,66
"6820165",130018,"Eastern Idaho Regional Medical Center","Y","5990048","HCA",10994,"Y","HCA Healthcare",69
"6820200",130003,"St. Joseph Regional Medical Center","Y","5990198","Ascension Health",4881,NA,NA,67
"6820220",131327,"Gritman Medical Center","Y","5990002","QHR",1749,NA,NA,73
"6820240",130013,"Saint Alphonsus Medical Center - Nampa","Y","5990219","Trinity Health",5168,"N","Trinity Health",67
"6820330",130025,"Madison Memorial Hospital",NA,NA,NA,4635,NA,NA,77
"6820347",131317,"Benewah Community Hospital","Y","5990002","QHR",434,NA,NA,68
"6820355",131305,"Steele Memorial Medical Center","Y","5990002","QHR",424,NA,NA,77
"6820360",131328,"Bonner General Hospital",NA,NA,NA,2007,NA,NA,73
"6820380",130002,"St. Luke's Magic Valley Medical Center","Y","5990356","St. Luke's Health System",9062,NA,NA,67
"6830001",530014,"Cheyenne Regional Medical Center",NA,NA,NA,10295,NA,NA,71
"6830010",531313,"Star Valley Medical Center",NA,NA,NA,690,NA,NA,62
"6830040",530012,"Wyoming Medical Center",NA,NA,NA,8423,NA,NA,65
"6830069",530033,"Mountain View Regional Hospital",NA,NA,NA,765,NA,NA,72
"6830072",531312,"West Park Hospital","Y","5990002","QHR",1954,NA,NA,67
"6830080",531302,"Memorial Hospital of Converse County",NA,NA,NA,678,NA,NA,77
"6830085",530032,"Evanston Regional Hospital","Y","5990080","Community Health Systems, Inc.",987,NA,NA,70
"6830115",530002,"Campbell County Memorial Hospital",NA,NA,NA,3453,NA,NA,62
"6830150",530015,"St. John's Medical Center and Living Center",NA,NA,NA,2154,NA,NA,71
"6830160",531315,"South Lincoln Medical Center",NA,NA,NA,126,NA,NA,77
"6830170",530010,"Lander Regional Hospital","Y","5990180","LifePoint Hospitals, Inc.",2108,NA,NA,60
"6830190",530025,"Ivinson Memorial Hospital",NA,NA,NA,2448,NA,NA,70
"6830225",531310,"Powell Valley Healthcare","Y","5990585","HealthTech Management Services",918,NA,NA,69
"6830227",531316,"Memorial Hospital of Carbon County","Y","5990002","QHR",1097,NA,NA,61
"6830230",530011,"Memorial Hospital of Sweetwater County",NA,NA,NA,2200,NA,NA,61
"6830240",530008,"Riverton Memorial Hospital","Y","5990180","LifePoint Hospitals, Inc.",1711,NA,NA,68
"6830250",530006,"Sheridan Memorial Hospital",NA,NA,NA,2416,NA,NA,75
"6830262",531304,"Hot Springs County Memorial Hospital","Y","5990585","HealthTech Management Services",513,NA,NA,67
"6830265",531307,"Community Hospital","Y","5990194","Banner Health",599,"Y","Banner Health",68
"6830268",531305,"Platte County Memorial Hospital","Y","5990194","Banner Health",577,"Y","Banner Health",77
"6830280",531306,"Washakie Medical Center","Y","5990194","Banner Health",956,"Y","Banner Health",75
"6840002",60031,"Penrose-St. Francis Health Services","Y","5990092","Catholic Health Initiatives",22296,"N","Catholic Health Initiatives",66
"6840010",60008,"San Luis Valley Regional Medical Center",NA,NA,NA,2313,NA,NA,71
"6840012",60009,"Exempla Lutheran Medical Center","Y","5990134","Exempla Healthcare, Inc.",19632,"Y","SCL Health",71
"6840014",60100,"Medical Center of Aurora","Y","5990048","HCA",13528,"Y","HCA Healthcare",71
"6840016",60013,"Mercy Regional Medical Center","Y","5990092","Catholic Health Initiatives",4785,"N","Catholic Health Initiatives",72
"6840018",60010,"Poudre Valley Hospital","Y","5990381","Poudre Valley Health System",15007,NA,NA,74
"6840020",61324,"Aspen Valley Hospital District",NA,NA,NA,881,NA,NA,73
"6840021",60116,"Exempla Good Samaritan Medical Center","Y","5990134","Exempla Healthcare, Inc.",13058,"Y","SCL Health",69
"6840022",60114,"Parker Adventist Hospital","Y","5994165","Adventist Health System Sunbelt Health Care Corporation",6919,"Y","Advent Health (formerly Adventist Health System (FL))",68
"6840023",60112,"Sky Ridge Medical Center","Y","5990048","HCA",13118,"Y","HCA Healthcare",69
"6840029",60117,"Animas Surgical Hospital",NA,NA,NA,408,NA,NA,85
"6840030",60103,"Avista Adventist Hospital","Y","5994165","Adventist Health System Sunbelt Health Care Corporation",4324,"Y","Advent Health (formerly Adventist Health System (FL))",74
"6840032",60118,"St. Anthony Summit Medical Center","Y","5990092","Catholic Health Initiatives",1451,"N","Catholic Health Initiatives",72
"6840033",60119,"Medical Center of the Rockies","Y","5990381","Poudre Valley Health System",7143,NA,NA,72
"6840038",61326,"Pikes Peak Regional Hospital","Y","5990201","IASIS Healthcare",667,NA,NA,68
"6840040",60027,"Boulder Community Hospital",NA,NA,NA,8730,NA,NA,69
"6840067",60004,"Platte Valley Medical Center",NA,NA,NA,3157,"Y","SCL Health",68
"6840070",61303,"East Morgan County Hospital","Y","5990194","Banner Health",566,"Y","Banner Health",75
"6840120",60016,"St. Thomas More Hospital","Y","5990092","Catholic Health Initiatives",2040,"N","Catholic Health Initiatives",66
"6840130",60043,"Keefe Memorial Hospital",NA,NA,NA,101,NA,NA,79
"6840190",60022,"Memorial Health System",NA,NA,NA,25663,NA,NA,66
"6840215",61327,"Southwest Memorial Hospital",NA,NA,NA,1272,NA,NA,73
"6840240",60071,"Delta County Memorial Hospital",NA,NA,NA,2659,NA,NA,72
"6840290",60011,"Denver Health Medical Center",NA,NA,NA,22847,NA,NA,68
"6840325",60032,"Rose Medical Center","Y","5990048","HCA",12674,"Y","HCA Healthcare",69
"6840360",60064,"Porter Adventist Hospital","Y","5994165","Adventist Health System Sunbelt Health Care Corporation",10322,"Y","Advent Health (formerly Adventist Health System (FL))",67
"6840365",60014,"Presbyterian-St. Luke's Medical Center","Y","5990048","HCA",10296,"Y","HCA Healthcare",68
"6840385",60015,"St. Anthony Hospital","Y","5990092","Catholic Health Initiatives",11331,"N","Catholic Health Initiatives",67
"6840400",60028,"Exempla Saint Joseph Hospital","Y","5990134","Exempla Healthcare, Inc.",20241,"Y","SCL Health",68
"6840430",60024,"University of Colorado Hospital",NA,NA,NA,22589,NA,NA,71
"6840458",60065,"North Suburban Medical Center","Y","5990048","HCA",6095,"Y","HCA Healthcare",67
"6840530",60034,"Swedish Medical Center","Y","5990048","HCA",19115,"Y","HCA Healthcare",68
"6840540",61312,"Estes Park Medical Center",NA,NA,NA,953,NA,NA,68
"6840590",60044,"Colorado Plains Medical Center","Y","5990180","LifePoint Hospitals, Inc.",1730,NA,NA,73
"6840617",60075,"Valley View Hospital",NA,NA,NA,2706,NA,NA,74
"6840625",60023,"St. Mary's Hospital and Medical Center","Y","5995095","Sisters of Charity of Leavenworth Health System",12496,"Y","SCL Health",67
"6840650",60001,"North Colorado Medical Center","Y","5990194","Banner Health",15380,"Y","Banner Health",71
"6840660",61320,"Gunnison Valley Hospital",NA,NA,NA,623,NA,NA,75
"6840730",60036,"Arkansas Valley Regional Medical Center","Y","5990002","QHR",2114,NA,NA,67
"6840755",60003,"Longmont United Hospital",NA,NA,NA,7865,"N","Catholic Health Initiatives",73
"6840782",60030,"McKee Medical Center","Y","5990194","Banner Health",6206,"Y","Banner Health",72
"6840785",61325,"Pioneers Medical Center","Y","5990002","QHR",171,NA,NA,75
"6840795",60006,"Montrose Memorial Hospital","Y","5990002","QHR",3204,NA,NA,75
"6840805",60113,"Littleton Adventist Hospital","Y","5994165","Adventist Health System Sunbelt Health Care Corporation",10169,"Y","Advent Health (formerly Adventist Health System (FL))",66
"6840840",60012,"St. Mary-Corwin Medical Center","Y","5990092","Catholic Health Initiatives",7390,"N","Catholic Health Initiatives",70
"6840850",60020,"Parkview Medical Center","Y","5990002","QHR",14868,NA,NA,71
"6840900",61322,"Heart of the Rockies Regional Medical Center",NA,NA,NA,1130,NA,NA,69
"6840915",60049,"Yampa Valley Medical Center",NA,NA,NA,1816,NA,NA,69
"6840920",60076,"Sterling Regional MedCenter","Y","5990194","Banner Health",1386,"Y","Banner Health",68
"6840940",61321,"Mt. San Rafael Hospital","Y","5990002","QHR",660,NA,NA,81
"6840950",60096,"Vail Valley Medical Center",NA,NA,NA,2118,NA,NA,72
"6840965",60104,"St. Anthony North Hospital","Y","5990092","Catholic Health Initiatives",6836,"N","Catholic Health Initiatives",66
"6840980",61309,"Wray Community District Hospital",NA,NA,NA,257,NA,NA,67
"6840985",61315,"Yuma District Hospital",NA,NA,NA,309,NA,NA,82
"6849120",60054,"Community Hospital","Y","5990002","QHR",1942,NA,NA,70
"6850002",320006,"Eastern New Mexico Medical Center","Y","5990080","Community Health Systems, Inc.",6843,NA,NA,62
"6850007",320004,"Gerald Champion Regional Medical Center","Y","5990002","QHR",4379,NA,NA,65
"6850012",320022,"Plains Regional Medical Center","Y","5993505","Presbyterian Healthcare Services",5058,"Y","Presbyterian Healthcare Services",73
"6850016",320085,"MountainView Regional Medical Center","Y","5990080","Community Health Systems, Inc.",7822,NA,NA,65
"6850017",320084,"Roosevelt General Hospital",NA,NA,NA,813,NA,NA,72
"6850024",320086,"Roswell Regional Hospital","Y","5990069","Ardent Health Services",1926,NA,NA,76
"6850037",320001,"University of New Mexico Hospitals",NA,NA,NA,25442,NA,NA,69
"6850055",320021,"Presbyterian Hospital","Y","5993505","Presbyterian Healthcare Services",33538,"Y","Presbyterian Healthcare Services",69
"6850060",320009,"Lovelace Medical Center","Y","5990069","Ardent Health Services",9982,NA,NA,66
"6850065",320074,"Lovelace Westside Hospital","Y","5990069","Ardent Health Services",2555,NA,NA,69
"6850090",320030,"Artesia General Hospital","Y","5990384","Community Hospital Corporation",821,NA,NA,74
"6850115",320063,"Carlsbad Medical Center","Y","5990080","Community Health Systems, Inc.",4222,NA,NA,68
"6850165",320014,"Mimbres Memorial Hospital","Y","5990080","Community Health Systems, Inc.",2099,NA,NA,72
"6850195",320011,"Espanola Hospital","Y","5993505","Presbyterian Healthcare Services",2210,"Y","Presbyterian Healthcare Services",70
"6850220",320005,"San Juan Regional Medical Center",NA,NA,NA,10566,NA,NA,65
"6850235",320038,"Rehoboth McKinley Christian Health Care Services",NA,NA,NA,3308,NA,NA,67
"6850245",320061,"Gallup Indian Medical Center","Y","5999195","U. S. Indian Health Service",3924,NA,NA,66
"6850255",321308,"Cibola General Hospital","Y","5990002","QHR",1032,NA,NA,70
"6850260",320065,"Lea Regional Medical Center","Y","5990080","Community Health Systems, Inc.",7382,NA,NA,67
"6850285",320018,"Memorial Medical Center","Y","5990180","LifePoint Hospitals, Inc.",10872,NA,NA,69
"6850290",320003,"Alta Vista Regional Hospital","Y","5990080","Community Health Systems, Inc.",2050,NA,NA,66
"6850325",320033,"Los Alamos Medical Center","Y","5990180","LifePoint Hospitals, Inc.",1146,NA,NA,68
"6850340",320058,"Mescalero Public Health Service Indian Hospital","Y","5999195","U. S. Indian Health Service",444,NA,NA,75
"6850343",321307,"Miners' Colfax Medical Center",NA,NA,NA,1095,NA,NA,81
"6850390",320002,"Christus St. Vincent Regional Medical Center","Y","5990192","CHRISTUS Health",9568,"N","CHRISTUS Health",61
"6850400",320057,"PHS Santa Fe Indian Hospital","Y","5999195","U. S. Indian Health Service",1675,NA,NA,72
"6850420",320059,"Northern Navajo Medical Center","Y","5999195","U. S. Indian Health Service",3439,NA,NA,67
"6850425",320067,"Guadalupe County Hospital",NA,NA,NA,252,NA,NA,86
"6850430",320016,"Gila Regional Medical Center",NA,NA,NA,3088,NA,NA,70
"6850440",321301,"Socorro General Hospital","Y","5993505","Presbyterian Healthcare Services",562,"Y","Presbyterian Healthcare Services",79
"6850460",320013,"Holy Cross Hospital","Y","5990002","QHR",2473,NA,NA,68
"6850480",321302,"Dr. Dan C. Trigg Memorial Hospital","Y","5993505","Presbyterian Healthcare Services",343,"Y","Presbyterian Healthcare Services",80
"6850495",320060,"U. S. Public Health Service Indian Hospital","Y","5999195","U. S. Indian Health Service",1374,NA,NA,56
"6850800",320070,"Acoma-Canoncito-Laguna Hospital","Y","5999195","U. S. Indian Health Service",1074,NA,NA,67
"6859030",320017,"Lovelace Women's Hospital","Y","5990069","Ardent Health Services",6988,NA,NA,66
"6859145",321306,"Lincoln County Medical Center","Y","5993505","Presbyterian Healthcare Services",1294,"Y","Presbyterian Healthcare Services",71
"6860013",30089,"Banner Thunderbird Medical Center","Y","5990194","Banner Health",32792,"Y","Banner Health",68
"6860016",30065,"Banner Desert Medical Center","Y","5990194","Banner Health",37639,"Y","Banner Health",67
"6860019",30103,"Mayo Clinic Hospital","Y","5991875","Mayo Clinic Health System",12465,"Y","Mayo Clinic",69
"6860020",30006,"TMC Healthcare",NA,NA,NA,32303,NA,NA,69
"6860021",30023,"Flagstaff Medical Center","Y","5990281","Northern Arizona Healthcare",13495,NA,NA,67
"6860023",30100,"Carondelet Heart & Vascular Institute","Y","5990198","Ascension Health",2827,NA,NA,68
"6860024",30107,"Arizona Spine and Joint Hospital","Y","5990261","National Surgical Hospitals",824,NA,NA,74
"6860025",30016,"Casa Grande Regional Medical Center",NA,NA,NA,8399,"Y","Banner Health",62
"6860026",30105,"Banner Heart Hospital","Y","5990194","Banner Health",5874,"Y","Banner Health",70
"6860027",30110,"West Valley Hospital","Y","5990193","Vanguard Health System",6568,"Y","Tenet Healthcare",68
"6860028",30036,"Chandler Regional Medical Center","Y","5995205","Dignity Health",17886,"Y","Dignity Health",69
"6860029",30108,"Surgical Specialty Hospital of Arizona",NA,NA,NA,1578,NA,NA,75
"6860035",30114,"Oro Valley Hospital","Y","5990080","Community Health Systems, Inc.",4967,NA,NA,70
"6860036",30115,"Banner Estrella Medical Center","Y","5990194","Banner Health",18739,"Y","Banner Health",69
"6860038",30112,"Arizona Orthopedic Surgical Hospital","Y","5990322","United Surgical Partners International",953,NA,NA,77
"6860040",30007,"Verde Valley Medical Center","Y","5990281","Northern Arizona Healthcare",4532,NA,NA,73
"6860042",30120,"Gilbert Hospital",NA,NA,NA,1912,NA,NA,67
"6860043",30122,"Banner Gateway Medical Center","Y","5990194","Banner Health",14039,"Y","Banner Health",70
"6860045",30101,"Western Arizona Regional Medical Center","Y","5990080","Community Health Systems, Inc.",8006,NA,NA,70
"6860046",30117,"Valley View Medical Center","Y","5990180","LifePoint Hospitals, Inc.",3503,NA,NA,65
"6860047",30121,"Mountain Vista Medical Center","Y","5990201","IASIS Healthcare",7465,NA,NA,70
"6860051",30119,"Mercy Gilbert Medical Center","Y","5995205","Dignity Health",14775,"Y","Dignity Health",70
"6860054",30123,"Scottsdale Healthcare Thompson Peak Hospital","Y","5990037","Scottsdale Healthcare",3663,"Y","HonorHealth",71
"6860056",30118,"Yavapai Regional  Medical Center - East",NA,NA,NA,4086,NA,NA,69
"6860059",30130,"Banner Ironwood Medical Center","Y","5990194","Banner Health",2483,"Y","Banner Health",75
"6860090",30071,"Fort Defiance Indian Health Service Hospital","Y","5999195","U. S. Indian Health Service",2362,NA,NA,61
"6860150",30055,"Kingman Regional Medical Center",NA,NA,NA,8071,NA,NA,76
"6860153",30069,"Havasu Regional Medical Center","Y","5990180","LifePoint Hospitals, Inc.",7298,NA,NA,67
"6860180",31314,"Cobre Valley Regional Medical Center","Y","5990585","HealthTech Management Services",1730,NA,NA,72
"6860185",30088,"Banner Baywood Medical Center","Y","5990194","Banner Health",21066,"Y","Banner Health",67
"6860200",31313,"Carondelet Holy Cross Hospital","Y","5990198","Ascension Health",1481,"Y","Tenet Healthcare",68
"6860205",30067,"La Paz Regional Hospital",NA,NA,NA,843,NA,NA,71
"6860215",31304,"Page Hospital","Y","5990194","Banner Health",524,"Y","Banner Health",68
"6860225",30033,"Payson Regional Medical Center","Y","5990080","Community Health Systems, Inc.",2467,"Y","Banner Health",69
