"Year","AHA ID","Medicare Provider ID","Hospital Name","Address 1 (physical)","City Name (physical)","State (physical)","Zip code (physical)","NPI number","Control / Ownership Type","Beginning of reporting period","Days open during reporting period","End of reporting period","Open 12 full months before end of reporting period","System member","System ID","System Name","System City","System State","System Zip","Admissions (est.)","Admissions",
"2016","6870030","460042","Lakeview Hospital","630 East Medical Drive","Bountiful","UT","84010-4908","1528010451","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","3907",
"2016","6870035","460017","Brigham City Community Hospital","950 South Medical Drive","Brigham City","UT","84302-4724","","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","1051",
"2016","6870050","460007","Cedar City Hospital","1303 North Main Street","Cedar City","UT","84721-9746","","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","3591",
"2016","6870055","461300","Delta Community Medical Center","126 South White Sage Avenue","Delta","UT","84624-8937","1962504068","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","241",
"2016","6870070","461301","Fillmore Community Hospital","674 South Highway 99","Fillmore","UT","84631-5013","1154438596","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","184",
"2016","6870075","","Jordan Valley Medical Center West Valley Campus","3460 South Pioneer Parkway","West Valley City","UT","84120-2049","","Investor-owned; for-profit - Corporation","","0","","","Y","5990201","IASIS Healthcare","Franklin","TN","37067-2855","Estimated","4940",
"2016","6870091","461307","Heber Valley Medical Center","1485 South Highway 40","Heber City","UT","84032-3522","1316055205","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","613",
"2016","6870100","460041","Davis Hospital and Medical Center","1600 West Antelope Drive","Layton","UT","84041-1142","1548205818","Investor-owned; for-profit - Corporation","10/1/2015","366","9/30/2016","Y","Y","5990201","IASIS Healthcare","Franklin","TN","37067-2855","Reported","5915",
"2016","6870120","460015","Logan Regional Hospital","1400 North 500 East","Logan","UT","84341-2455","1831108497","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","6852",
"2016","6870124","460058","Riverton Hospital","3741 West 12600 South","Riverton","UT","84065-7215","1154551919","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","5713",
"2016","6870125","461305","Milford Valley Memorial Hospital","850 North Main Street","Milford","UT","84751-0640","","Govt. (non federal) - Hospital district","","0","","","","","","","","","Estimated","166",
"2016","6870130","461302","Moab Regional Hospital","450 West Williams Way","Moab","UT","84532-2065","1770513236","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","545",
"2016","6870133","461308","San Juan Health Service District","380 West 100 North","Monticello","UT","84535","1942251459","Govt. (non federal) - Hospital district","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","244",
"2016","6870135","461303","Sanpete Valley Hospital","1100 South Medical Drive","Mount Pleasant","UT","84647-2222","","Nongovt. (not-for-profit) - Other","","0","","","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Estimated","426",
"2016","6870141","460010","Intermountain Medical Center","5121 South Cottonwood Street","Murray","UT","84107-5701","1043220650","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","26544",
"2016","6870145","461304","Central Valley Medical Center","48 West 1500 North","Nephi","UT","84648-8900","1881658110","Nongovt. (not-for-profit) - Other","","0","","","Y","5990109","Rural Health Group","Nephi","UT","84648-8900","Estimated","1023",
"2016","6870150","460005","Ogden Regional Medical Center","5475 South 500 East","Ogden","UT","84405-6905","","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","8080",
"2016","6870160","460004","McKay-Dee Hospital","4401 Harrison Boulevard","Ogden","UT","84403-3195","1194749580","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","18619",
"2016","6870189","460057","Park City Hospital","900 Round Valley Drive","Park City","UT","84060-7552","1851530984","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","1818",
"2016","6870190","460013","Mountain View Hospital","1000 East 100 North","Payson","UT","84651-1600","","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","4205",
"2016","6870200","460011","Castleview Hospital","300 North Hospital Drive","Price","UT","84501-4200","6217623570","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990180","LifePoint Health","Brentwood","TN","37027-4536","Reported","1644",
"2016","6870210","464001","Utah State Hospital","1300 East Center Street","Provo","UT","84606-3554","1811978620","Govt. (non federal) - State","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","322",
"2016","6870220","460001","Utah Valley Hospital","1034 North 500 West","Provo","UT","84604-3337","1114025491","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","18932",
"2016","6870230","460026","Sevier Valley Hospital","1000 North Main Street","Richfield","UT","84701-1857","","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","816",
"2016","6870235","460019","Uintah Basin Medical Center","250 West 300 North, 75-2","Roosevelt","UT","84066-2336","1871556217","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","1904",
"2016","6870245","460021","Dixie Regional Medical Center","1380 East Medical Center Drive","Saint George","UT","84790-2123","1366452880","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","16549",
"2016","6870260","460006","LDS Hospital","Eighth Avenue and 'C' Street","Salt Lake City","UT","84143-0001","1346447331","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","10822",
"2016","6870270","460003","Salt Lake Regional Medical Center","1050 East South Temple","Salt Lake City","UT","84102-1507","","Investor-owned; for-profit - Corporation","","0","","","Y","5990201","IASIS Healthcare","Franklin","TN","37067-2855","Estimated","5067",
"2016","6870280","463301","Primary Children's Hospital","100 North Mario Capecchi Drive","Salt Lake City","UT","84113-1100","1235148594","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","13499",
"2016","6870290","460047","St. Mark's Hospital","1200 East 3900 South","Salt Lake City","UT","84124-1390","1164469243","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","14921",
"2016","6870300","460051","Jordan Valley Medical Center","3580 West 9000 South","West Jordan","UT","84088-8812","1033159603","Investor-owned; for-profit - Partnership","","0","","","Y","5990201","IASIS Healthcare","Franklin","TN","37067-2855","Estimated","8494",
"2016","6870310","463302","Shriners Hospitals for Children-Salt Lake City","1275 East Fairfax Road","Salt Lake City","UT","84103-4399","","Nongovt. (not-for-profit) - Other","","0","","","Y","5994125","Shriners Hospitals for Children","Tampa","FL","33607-1435","Estimated","225",
"2016","6870315","460009","University of Utah Health","50 North Medical Drive","Salt Lake City","UT","84132-0002","1588656870","Govt. (non federal) - State","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","26700",
"2016","6870319","","Veterans Affairs Salt Lake City Health Care System","500 Foothill Drive","Salt Lake City","UT","84148-0002","1043260862","Govt. (federal) - Veterans' Affairs","10/1/2015","366","9/30/2016","Y","Y","5999295","Department of Veterans Affairs","Washington","DC","20420-0001","Reported","4554",
"2016","6870330","464009","University of Utah Neuropsychiatric Institute","501 South Chipeta Way","Salt Lake City","UT","84108-1222","1487734976","Govt. (non federal) - State","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","4803",
"2016","6870333","460014","Mountain West Medical Center","2055 North Main Street","Tooele","UT","84074-9819","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990981","Quorum Health","Brentwood","TN","37027","Reported","1674",
"2016","6870365","460039","Bear River Valley Hospital","905 North 1000 West","Tremonton","UT","84337-2497","","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","402",
"2016","6870370","460030","Ashley Regional Medical Center","150 West 100 North","Vernal","UT","84078-2036","","Investor-owned; for-profit - Corporation","","0","","","Y","5990180","LifePoint Health","Brentwood","TN","37027-4536","Estimated","1343",
"2016","6870372","460060","Lone Peak Hospital","1925 South State Street","Draper","UT","84020","","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","1462",
"2016","6870397","463027","Northern Utah Rehabilitation Hospital","5825 Harrison Boulevard","South Ogden","UT","84403-4316","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","Y","5990382","Ernest Health, Inc.","Albuquerque","NM","87109-4386","Reported","446",
"2016","6870410","460043","Orem Community Hospital","331 North 400 West","Orem","UT","84057-1999","1801903240","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","1155",
"2016","6870500","460044","Alta View Hospital","9660 South 1300 East","Sandy","UT","84094-3793","1962412486","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","3150",
"2016","6870515","463025","HEALTHSOUTH Rehabilitation Hospital of Utah","8074 South 1300 East","Sandy","UT","84094-0743","","Investor-owned; for-profit - Corporation","","0","","","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332","Estimated","1381",
"2016","6879040","461306","Gunnison Valley Hospital","64 East 100 North","Gunnison","UT","84634","1952463036","Govt. (non federal) - County","7/1/2015","366","6/30/2016","Y","","","","","","","Reported","884",
"2016","6879050","461309","Kane County Hospital","355 North Main Street","Kanab","UT","84741-3260","","Govt. (non federal) - Hospital district","","0","","","","","","","","","Estimated","306",
"2016","6879080","460033","Garfield Memorial Hospital","200 North 400 East","Panguitch","UT","84759","1508836867","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991815","Intermountain Healthcare, Inc.","Salt Lake City","UT","84111-1453","Reported","614",
"2016","6879346","461310","Blue Mountain Hospital","802 South 200 West, Suite A","Blanding","UT","84511-3910","","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","341",
"2016","6879347","464013","Salt Lake Behavioral Health","3802 South 700 East","Salt Lake City","UT","84106-1182","1295066116","Investor-owned; for-profit - Corporation","","0","","","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121","Estimated","3318",
"2016","6879348","464012","Marian Center","451 East Bishop Federal Lane","Salt Lake City","UT","84115-2357","","Investor-owned; for-profit - Corporation","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","181",
"2016","6879349","462006","Landmark Hospital of Salt Lake City","4252 South Birkhill Boulevard","Murray","UT","84107-5715","","Investor-owned; for-profit - Partnership","","0","","","Y","5990393","Landmark Hospitals","Cape Girardeau","MO","63701-4914","Estimated","381",
"2016","6880001","293026","HEALTHSOUTH Rehabilitation Hospital-Las Vegas","1250 South Valley View Boulevard","Las Vegas","NV","89102-1861","1063486710","Investor-owned; for-profit - Corporation","","0","","","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332","Estimated","1785",
"2016","6880002","","Renown Rehabilitation Hospital","1495 Mill Street","Reno","NV","89502-1479","1518937820","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5992625","Renown Health","Reno","NV","89501-1951","Reported","807",
"2016","6880003","292002","Kindred Hospital Las Vegas-Sahara","102 East Mead Parkway, 3rd Floor","Henderson","NV","89015","","Investor-owned; for-profit - Corporation","","0","","","Y","5990026","Kindred Healthcare","Louisville","KY","40202-2412","Estimated","2057",
"2016","6880004","291312","Grover C. Dils Medical Center","700 North Spring Street","Caliente","NV","89008","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","132",
"2016","6880005","292004","Tahoe Pacific Hospitals","2375 East Prater Way","Sparks","NV","89434","","Investor-owned; for-profit - Corporation","","0","","","Y","5990191","LifeCare Management Services","Plano","TX","75024-3131","Estimated","514",
"2016","6880006","290041","Summerlin Hospital Medical Center","657 Town Center Drive","Las Vegas","NV","89144-6367","","Investor-owned; for-profit - Corporation","","0","","","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121","Estimated","10858",
"2016","6880007","290039","MountainView Hospital","3100 North Tenaya Way","Las Vegas","NV","89128-0436","1104870187","Investor-owned; for-profit - Corporation","","0","","","Y","5990048","HCA Healthcare","Nashville","TN","37203-1548","Estimated","20449",
